codigo_abonado,tipo_solicitud,canal_ingreso,servicio_afectado,falla,diagnostico,estado,fecha_ingreso,fecha_cierre,asesor_idx,tecnico_idx,escalado
TC100197,sin_internet,caja,internet,,EQUIPO NO ENGANCHA,solucionado,2026-02-17 08:55:00,2026-02-18 17:00:00,21,4,
C101313,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 09:15:00,2026-02-17 11:20:00,11,1,
VG103404,cambio_plan,call_center,,,,solucionado,2026-02-17 09:20:00,2026-02-20 17:40:00,6,3,
TC101314,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 09:25:00,2026-02-17 16:30:00,29,2,
TCF100190,sin_internet,whatsapp,internet,,WIFI RESETEADO,solucionado,2026-02-17 09:40:00,2026-02-23 08:55:00,4,0,
SG101315,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 10:00:00,2026-02-17 11:45:00,3,2,
TC101203,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 10:00:00,2026-02-17 17:45:00,29,2,
DQ100191,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-17 10:20:00,2026-02-17 11:55:00,5,0,
DQ100192,sin_internet,call_center,internet,,FALLA DE FIBRA,solucionado,2026-02-17 10:45:00,2026-02-17 11:50:00,0,0,
DQ101316,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-02-17 10:50:00,2026-02-20 09:15:00,4,0,
C101317,soporte_remoto,call_center,internet,STREAMING CON FALLAS,,solucionado,2026-02-17 11:00:00,2026-03-06 09:40:00,27,2,
TC101318,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 11:00:00,2026-02-17 16:55:00,20,0,
C103405,cambio_plan,call_center,,,,solucionado,2026-02-17 11:00:00,2026-02-20 17:45:00,8,3,
C101319,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 11:15:00,2026-02-17 14:30:00,8,1,
TC101320,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 11:35:00,2026-02-17 12:30:00,12,1,
DQ101321,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 11:40:00,2026-02-17 11:40:00,5,1,
TCF101322,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 11:45:00,2026-02-17 16:55:00,29,1,
SG100193,sin_internet,whatsapp,internet,,,solucionado,2026-02-17 11:50:00,,9,,
SG101323,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 12:00:00,2026-02-20 09:30:00,9,0,
SG101323,cambio_plan,call_center,,,,solucionado,2026-02-17 12:00:00,2026-02-21 11:40:00,9,3,
C101324,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 12:50:00,2026-02-17 14:20:00,29,1,
SR100139,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 14:00:00,2026-02-17 17:50:00,1,1,
SR103406,cambio_plan,whatsapp,,,,solucionado,2026-02-17 14:30:00,2026-02-21 11:50:00,1,3,
SR103406,cambio_titular,call_center,,,,solucionado,2026-02-17 14:30:00,2026-02-17 14:30:00,1,5,
DQ100194,sin_internet,whatsapp,internet,,FALLA DE FIBRA,solucionado,2026-02-17 15:00:00,2026-02-20 09:40:00,0,0,
SR101325,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 15:20:00,2026-02-17 15:20:00,14,1,
DQ101326,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 15:45:00,2026-02-17 16:40:00,16,1,
TC101327,soporte_remoto,caja,tv,FALLAS CON LA TV,,cancelado,2026-02-17 15:55:00,2026-02-20 10:05:00,16,0,
C101328,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-02-17 16:00:00,2026-02-24 10:15:00,15,0,
DQ101151,soporte_remoto,caja,internet,PROBLEMAS CON CÁMARAS/DVR,,solucionado,2026-02-17 16:05:00,2026-02-20 12:15:00,29,2,
DQ101329,soporte_remoto,whatsapp,internet,PROBLEMAS CON CÁMARAS/DVR,,cancelado,2026-02-17 16:10:00,2026-02-24 10:30:00,21,0,
TC101330,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-17 17:25:00,2026-02-17 17:25:00,16,1,
C100195,sin_internet,call_center,internet,,MTU 1500,solucionado,2026-02-17 17:40:00,2026-02-19 09:25:00,8,0,
DQ100196,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-17 17:40:00,2026-02-25 11:15:00,0,0,
C103988,cambio_titular,call_center,,,,solucionado,2026-02-18 08:05:00,2026-02-25 08:35:00,8,5,
TCF100132,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-02-18 08:20:00,2026-02-20 17:15:00,4,2,
SG100198,sin_internet,call_center,internet,,MTU 1500,solucionado,2026-02-18 09:15:00,2026-02-18 11:00:00,3,4,
TC101260,soporte_remoto,whatsapp,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-02-18 09:45:00,2026-02-18 09:45:00,10,1,
TC100199,sin_internet,call_center,internet,,FALLA DE FIBRA,solucionado,2026-02-18 10:30:00,2026-02-18 15:10:00,7,0,
SG103407,cambio_plan,whatsapp,,,,solucionado,2026-02-18 10:50:00,2026-02-21 11:55:00,3,3,
TCF100200,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-18 11:30:00,2026-02-18 15:20:00,4,0,
DQ100910,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 11:30:00,2026-02-19 16:40:00,0,0,
DQ101331,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 11:50:00,2026-02-18 12:40:00,0,1,
TC100201,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-18 12:50:00,2026-02-18 16:10:00,7,0,
TC101332,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 13:20:00,2026-02-18 13:20:00,7,1,
C101333,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-18 13:30:00,2026-02-18 15:10:00,8,1,1
TC101334,soporte_remoto,call_center,internet_tv,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-18 13:35:00,2026-02-18 13:35:00,7,1,
TC100202,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-18 13:45:00,2026-02-18 16:30:00,10,0,
SR101335,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-18 13:55:00,2026-02-19 08:30:00,1,1,
VG103408,cambio_plan,call_center,,,,solucionado,2026-02-18 14:15:00,2026-03-06 13:25:00,6,3,
C101336,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 14:45:00,2026-02-19 08:50:00,8,1,
TC101337,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 14:45:00,2026-02-19 09:05:00,10,1,
DQ103409,cambio_plan,call_center,,,,solucionado,2026-02-18 14:45:00,2026-02-21 12:00:00,22,3,
C100203,sin_internet,whatsapp,internet,,VLAN DUPLICADA,solucionado,2026-02-18 15:05:00,2026-02-18 17:00:00,15,0,
TC100204,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-18 15:05:00,2026-02-18 17:20:00,10,0,
DQ101338,soporte_remoto,caja,tv,PROGRAMACIÓN DE TV,,solucionado,2026-02-18 15:05:00,2026-02-19 09:30:00,23,1,
SR101339,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-02-18 15:05:00,2026-02-20 15:30:00,21,0,
TC101340,soporte_remoto,call_center,tv,SIN SEÑAL DE TV,,solucionado,2026-02-18 15:05:00,2026-02-20 11:50:00,4,0,
VG103410,cambio_plan,call_center,,,,solucionado,2026-02-18 16:20:00,2026-02-21 12:15:00,23,3,
DQ101341,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cancelado,2026-02-18 16:35:00,2026-02-24 10:25:00,5,0,
VG103411,cambio_plan,call_center,,,,solucionado,2026-02-18 16:45:00,2026-03-07 09:30:00,6,3,
TC101342,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 16:50:00,2026-02-20 12:30:00,7,2,
C103412,cambio_plan,call_center,,,,solucionado,2026-02-18 16:50:00,2026-03-07 13:25:00,15,3,
VG100205,sin_internet,call_center,internet,,MTU 1500,solucionado,2026-02-18 16:55:00,2026-02-18 17:30:00,6,0,
DQ101329,cambio_titular,whatsapp,,,,solucionado,2026-02-18 17:00:00,2026-02-19 10:40:00,23,5,
TC101343,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-18 17:20:00,2026-02-20 12:45:00,16,2,
SR100206,sin_internet,call_center,internet,,ERROR DNS,solucionado,2026-02-18 17:35:00,2026-02-20 08:55:00,1,0,
TC101344,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 08:25:00,2026-02-19 09:50:00,29,1,
C100207,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-19 09:05:00,2026-02-19 10:25:00,8,0,
C101345,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 09:25:00,2026-02-19 10:20:00,8,1,
TCF103989,cambio_titular,whatsapp,,,,solucionado,2026-02-19 10:10:00,2026-02-19 11:10:00,4,5,
SR101346,soporte_remoto,call_center,tv,SIN SEÑAL DE TV,,solucionado,2026-02-19 10:20:00,2026-02-19 16:30:00,1,1,
SR100209,soporte_remoto,call_center,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-19 10:50:00,2026-02-19 10:50:00,1,1,
SG103413,cambio_plan,whatsapp,,,,solucionado,2026-02-19 11:00:00,2026-02-21 12:50:00,3,3,
TC101347,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 11:10:00,2026-02-19 11:40:00,11,2,
TC103417,cambio_plan,call_center,,,,solucionado,2026-02-19 11:15:00,2026-03-07 13:30:00,16,3,
TC101348,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 11:55:00,2026-02-19 12:00:00,11,2,
TC100514,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 11:55:00,2026-02-19 12:15:00,11,2,
TC101350,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 12:15:00,2026-02-19 13:20:00,11,2,
TC101349,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 12:40:00,2026-02-19 12:55:00,11,2,
SG101354,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cancelado,2026-02-19 14:15:00,2026-02-20 16:10:00,3,0,
SR103414,cambio_plan,call_center,,,,solucionado,2026-02-19 14:15:00,2026-02-21 08:40:00,1,8,
SR103415,cambio_plan,call_center,,,,solucionado,2026-02-19 14:35:00,2026-02-19 14:35:00,25,14,
VG103416,cambio_plan,whatsapp,,,,solucionado,2026-02-19 15:05:00,2026-03-07 13:30:00,6,3,
TC100208,sin_internet,call_center,internet,,ERROR DNS,solucionado,2026-02-19 15:35:00,2026-02-20 08:40:00,4,0,
TC101351,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 15:45:00,2026-02-20 10:20:00,24,1,
CH101352,soporte_remoto,call_center,tv,SIN SEÑAL DE TV,,cancelado,2026-02-19 15:50:00,2026-02-20 11:05:00,2,1,
C101353,soporte_remoto,call_center,tv,FALLAS CON LA TV,,solucionado,2026-02-19 16:10:00,2026-02-20 12:35:00,8,1,
SR100209,sin_internet,call_center,internet,,WIFI RESETEADO,solucionado,2026-02-19 16:25:00,2026-02-19 17:00:00,1,4,
C101355,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-19 16:45:00,2026-02-20 13:25:00,8,2,
TC100210,sin_internet,call_center,internet,,ERROR DNS,solucionado,2026-02-19 17:25:00,2026-02-20 08:30:00,7,0,
TCF101356,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 17:30:00,2026-02-20 09:35:00,4,2,
SR101357,soporte_remoto,call_center,internet_tv,FALLAS CON LA TV,,solucionado,2026-02-19 17:50:00,2026-02-20 17:40:00,14,2,
TC101358,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-19 17:50:00,2026-02-20 11:55:00,11,2,
SG100962,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 09:00:00,2026-02-20 10:10:00,9,1,
SR101197,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 09:00:00,2026-02-20 17:25:00,,0,
VG103422,cambio_plan,call_center,,,,solucionado,2026-02-20 09:00:00,2026-04-06 10:20:00,6,3,
TCF100211,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-20 10:00:00,2026-02-23 09:10:00,4,0,
SR101359,soporte_remoto,whatsapp,tv,FALLAS CON LA TV,,solucionado,2026-02-20 10:30:00,2026-02-20 17:05:00,1,0,
DQ101360,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 10:55:00,2026-02-20 10:55:00,5,2,
SR101011,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 11:10:00,2026-02-20 15:25:00,14,1,
TC103417,cambio_titular,whatsapp,,,,solucionado,2026-02-20 11:10:00,2026-02-25 08:40:00,16,5,
CH100693,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 11:15:00,2026-02-25 08:35:00,2,0,
C101361,soporte_remoto,call_center,tv,CANALES INTERMITENTES,,solucionado,2026-02-20 11:15:00,2026-02-23 09:25:00,8,1,
C103423,cambio_plan,whatsapp,,,,solucionado,2026-02-20 11:15:00,2026-03-12 11:15:00,20,3,
SG103418,cambio_plan,call_center,,,,solucionado,2026-02-20 11:35:00,2026-04-06 10:15:00,20,3,
TC101362,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 11:40:00,2026-02-24 11:25:00,16,0,
C103419,cambio_plan,whatsapp,,,,solucionado,2026-02-20 11:50:00,2026-03-10 17:50:00,8,3,
SG101363,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 12:15:00,2026-02-20 12:15:00,9,2,
C101364,soporte_remoto,caja,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 14:05:00,2026-02-20 17:10:00,8,1,
C101365,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 14:25:00,2026-02-24 11:30:00,15,0,
VG103990,cambio_titular,caja,,,,solucionado,2026-02-20 14:30:00,2026-02-25 08:45:00,6,5,
DQ101366,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 15:20:00,2026-02-20 18:00:00,0,2,
SG101367,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-20 15:40:00,2026-02-20 17:30:00,3,1,
SG101368,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 15:40:00,2026-02-25 08:50:00,9,0,
SR101369,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-20 16:20:00,2026-02-23 12:30:00,24,2,1
C100212,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-20 16:30:00,2026-02-25 11:20:00,8,0,
DQ103420,cambio_plan,caja,,,,solucionado,2026-02-20 16:30:00,2026-03-10 17:50:00,5,3,
DQ100646,cambio_plan,whatsapp,,,,solucionado,2026-02-20 16:30:00,2026-03-10 17:55:00,5,3,
SG103421,cambio_plan,whatsapp,,,,solucionado,2026-02-20 16:50:00,2026-02-21 13:00:00,9,3,
DQ101370,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-20 17:25:00,2026-02-23 12:35:00,4,2,
CH101031,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-02-20 18:05:00,2026-02-23 12:00:00,2,2,
SR101371,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-02-21 12:10:00,2026-02-25 09:15:00,21,0,
CH103424,cambio_plan,call_center,,,,solucionado,2026-02-21 13:10:00,2026-03-12 11:15:00,19,3,
CH100213,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 08:10:00,2026-02-23 08:35:00,2,0,
DQ100214,sin_internet,call_center,internet,,,cancelado,2026-02-23 08:25:00,2026-02-25 11:25:00,5,0,
TC101372,soporte_remoto,call_center,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 08:30:00,2026-02-23 12:35:00,10,2,
VG101373,soporte_remoto,call_center,tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 08:30:00,2026-02-23 13:30:00,6,2,
TC100218,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 08:40:00,2026-02-28 11:45:00,7,0,
SR101374,soporte_remoto,caja,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 08:45:00,2026-02-23 10:10:00,1,2,
DQ100215,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 08:50:00,2026-02-25 11:30:00,5,0,
DQ101375,soporte_remoto,call_center,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 08:50:00,2026-02-23 15:50:00,5,2,
SR101376,soporte_remoto,call_center,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 08:50:00,2026-02-23 15:55:00,1,2,
SR101377,soporte_remoto,whatsapp,internet_tv,CANALES INTERMITENTES,,solucionado,2026-02-23 08:55:00,2026-02-23 16:15:00,14,2,
CH100216,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 09:00:00,2026-02-25 11:40:00,2,0,
SR101378,soporte_remoto,whatsapp,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 09:20:00,2026-02-23 09:50:00,1,2,
CH100217,sin_internet,call_center,internet,,,cancelado,2026-02-23 09:30:00,2026-02-25 11:45:00,2,0,
VG100219,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-23 09:55:00,2026-02-23 10:55:00,6,0,
CH100220,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 10:00:00,2026-02-23 11:10:00,2,0,
TC100221,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-02-23 10:00:00,2026-02-23 11:20:00,12,0,
TCF100222,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-02-23 10:05:00,2026-02-23 11:50:00,4,0,
TC101379,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 10:10:00,2026-02-23 11:20:00,10,1,
VG101380,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 10:10:00,2026-02-23 10:10:00,6,1,
SR100223,sin_internet,whatsapp,internet,,,solucionado,2026-02-23 10:15:00,2026-02-24 17:50:00,14,0,
CH100224,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 10:15:00,2026-02-28 12:05:00,2,0,
CH100105,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 10:15:00,2026-02-24 10:00:00,2,0,
CH101381,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-23 10:15:00,2026-02-23 10:20:00,2,1,
DQ101382,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 10:15:00,2026-02-23 15:15:00,0,1,
DQ101383,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 10:45:00,2026-02-23 16:05:00,0,1,
TC100225,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-23 10:55:00,2026-02-23 12:25:00,12,0,
SR100226,sin_internet,call_center,internet,,FALLA DE FIBRA,solucionado,2026-02-23 11:05:00,2026-02-23 12:30:00,1,0,
C103425,cambio_plan,call_center,,,,solucionado,2026-02-23 11:05:00,2026-03-12 11:20:00,8,3,
TCF100227,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-23 11:40:00,2026-02-23 12:40:00,4,0,
SR101384,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 11:55:00,2026-02-24 09:30:00,1,4,
TC100228,sin_internet,call_center,internet,,FALLA DE FIBRA,solucionado,2026-02-23 12:05:00,2026-02-23 12:50:00,4,0,
TC101385,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 12:20:00,2026-02-24 09:50:00,4,4,
TC101386,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 13:20:00,2026-02-24 10:00:00,7,4,
TC103426,cambio_plan,caja,,,,solucionado,2026-02-23 13:30:00,2026-03-12 11:20:00,22,3,
CH100229,sin_internet,call_center,internet,,WIFI RESETEADO,solucionado,2026-02-23 13:50:00,2026-02-24 09:30:00,2,0,
DQ100230,sin_internet,call_center,internet,,FALLA DE FIBRA,solucionado,2026-02-23 14:10:00,2026-02-23 15:55:00,5,0,
SR101387,soporte_remoto,caja,internet_tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-02-23 14:20:00,2026-02-24 10:10:00,1,4,
TC101388,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 14:25:00,2026-02-24 10:25:00,16,4,
SG101389,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-23 14:30:00,2026-02-24 10:15:00,3,4,
C100231,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-23 14:35:00,2026-02-23 17:30:00,8,0,
TCF101390,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-23 14:50:00,2026-02-24 10:35:00,4,4,
TC103427,cambio_plan,whatsapp,,,,solucionado,2026-02-23 15:00:00,2026-03-12 11:25:00,16,3,
DQ103428,cambio_plan,call_center,,,,solucionado,2026-02-23 15:05:00,2026-03-12 11:25:00,5,3,
DQ101391,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-02-23 15:20:00,2026-02-24 11:00:00,5,4,
C101392,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 15:25:00,2026-02-24 11:05:00,8,4,
DQ101393,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 15:50:00,2026-02-23 16:45:00,11,2,
TC101394,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,cancelado,2026-02-23 16:20:00,2026-02-24 08:25:00,7,1,
SR101395,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-02-23 16:20:00,2026-02-24 11:00:00,1,1,
C101396,soporte_remoto,caja,tv,SIN SEÑAL DE TV,,cancelado,2026-02-23 16:20:00,2026-02-24 08:30:00,16,1,
C103429,cambio_plan,caja,,,,solucionado,2026-02-23 16:25:00,2026-03-12 12:50:00,34,3,
DQ103430,cambio_plan,caja,,,,solucionado,2026-02-23 16:25:00,2026-03-12 12:55:00,0,3,
C101397,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 16:35:00,2026-02-24 16:00:00,4,1,
C101398,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-02-23 16:35:00,2026-02-24 11:35:00,11,1,
DQ103991,cambio_titular,whatsapp,,,,solucionado,2026-02-23 16:45:00,2026-02-25 08:50:00,10,5,
CH100232,sin_internet,whatsapp,internet,,,solucionado,2026-02-23 16:50:00,2026-02-23 16:50:00,2,,
TCF101399,soporte_remoto,whatsapp,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-02-23 17:40:00,2026-02-24 12:10:00,4,1,
SR101400,soporte_remoto,call_center,tv,CANALES FALTANTES,,solucionado,2026-02-23 17:45:00,2026-02-24 14:10:00,1,1,
C103431,cambio_plan,whatsapp,,,,solucionado,2026-02-23 19:15:00,2026-04-06 10:20:00,8,3,
C103432,cambio_plan,call_center,,,,solucionado,2026-02-23 19:20:00,2026-04-06 10:20:00,8,3,
TC103433,cambio_plan,whatsapp,,,,solucionado,2026-02-23 19:20:00,2026-04-06 10:20:00,23,3,
CH100233,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-24 08:25:00,2026-02-24 08:45:00,2,0,
VG100234,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-02-24 08:30:00,2026-02-24 09:15:00,6,0,
SR100689,soporte_remoto,whatsapp,tv,CANALES FALTANTES,,solucionado,2026-02-24 08:30:00,2026-02-24 16:35:00,1,1,
CH100235,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-02-24 09:30:00,2026-02-25 12:10:00,2,0,
SG100136,sin_internet,whatsapp,internet,,WIFI DESACTIVADO,solucionado,2026-02-24 10:10:00,2026-02-24 11:55:00,3,0,
